날짜,사고,사망,부상,비트코인가격,,,사고,사망
2016-12-12,30,0,50,778,,,,
2016-12-13,37,0,58,778,,,,
2016-12-14,36,1,70,776,,,,
2016-12-15,56,2,104,776,,,,
2016-12-16,51,2,87,781,,,,
2016-12-17,61,0,118,789,,,,
2016-12-18,49,4,83,788,,,,
2016-12-19,48,1,74,790,,,,
2016-12-20,38,0,64,800,,,,
2016-12-21,81,1,128,827,,,,
2016-12-22,69,1,121,859,,,,
2016-12-23,59,2,85,917,,,,
2016-12-24,66,1,113,892,,,,
2016-12-25,48,3,69,894,,,,
2016-12-26,46,0,80,903,,,,
2016-12-27,41,1,66,929,,,,
2016-12-28,57,0,91,977,,,,
2016-12-29,62,1,111,972,,,,
2016-12-30,79,1,148,961,,,,
2016-12-31,68,0,115,967,,,,
2017-01-01,56,5,100,998,,,,
2017-01-02,32,0,60,1019,,,,
2017-01-03,45,1,78,1036,,,,
2017-01-04,29,0,50,1131,,,,
2017-01-05,46,1,73,991,,,,
2017-01-06,38,0,69,894,,,,
2017-01-07,56,1,100,900,,,,
2017-01-08,54,1,91,908,,,,
2017-01-09,26,0,35,902,,,,
2017-01-10,42,2,73,906,,,,
2017-01-11,52,0,103,784,,,,
2017-01-12,50,2,81,799,,,,
2017-01-13,48,0,92,824,,,,
2017-01-14,65,2,115,818,,,,
2017-01-15,55,1,117,822,,,,
2017-01-16,40,1,67,828,,,,
2017-01-17,28,0,46,904,,,,
2017-01-18,58,4,114,874,,,,
2017-01-19,50,2,80,897,,,,
2017-01-20,45,1,64,891,,,,
2017-01-21,62,2,121,920,,,,
2017-01-22,51,2,78,919,,,,
2017-01-23,42,0,84,919,,,,
2017-01-24,43,1,75,886,,,,
2017-01-25,62,3,101,893,,,,
2017-01-26,53,0,109,915,,,,
2017-01-27,55,0,119,918,,,,
2017-01-28,32,0,71,920,,,,
2017-01-29,53,0,130,914,,,,
2017-01-30,40,2,95,921,,,,
2017-01-31,37,1,61,968,,,,
2017-02-01,31,1,56,987,,,,
2017-02-02,38,2,56,1008,,,,
2017-02-03,45,0,89,1015,,,,
2017-02-04,65,1,122,1034,,,,
2017-02-05,65,1,119,1017,,,,
2017-02-06,24,0,39,1025,,,,
2017-02-07,38,1,67,1052,,,,
2017-02-08,35,2,74,1055,,,,
2017-02-09,35,0,53,982,,,,
2017-02-10,50,1,80,992,,,,
2017-02-11,59,0,118,1011,,,,
2017-02-12,51,3,85,1001,,,,
2017-02-13,39,0,59,996,,,,
2017-02-14,37,1,72,1010,,,,
2017-02-15,34,0,48,1009,,,,
2017-02-16,48,1,93,1035,,,,
2017-02-17,51,0,96,1057,,,,
2017-02-18,66,2,127,1059,,,,
2017-02-19,43,0,74,1054,,,,
2017-02-20,29,2,42,1082,,,,
2017-02-21,34,0,61,1125,,,,
2017-02-22,59,0,105,1123,,,,
2017-02-23,46,0,87,1186,,,,
2017-02-24,52,1,82,1181,,,,
2017-02-25,57,0,112,1149,,,,
2017-02-26,54,0,97,1181,,,,
2017-02-27,33,1,43,1193,,,,
2017-02-28,43,0,77,1190,,,,
2017-03-01,64,1,110,1227,,,,
2017-03-02,40,2,58,1262,,,,
2017-03-03,40,0,71,1290,,,,
2017-03-04,56,1,116,1269,,,,
2017-03-05,40,2,70,1276,,,,
2017-03-06,39,3,56,1281,,,,
2017-03-07,35,1,57,1233,,,,
2017-03-08,32,1,42,1150,,,,
2017-03-09,34,1,55,1191,,,,
2017-03-10,47,4,79,1100,,,,
2017-03-11,59,1,108,1181,,,,
2017-03-12,43,1,75,1231,,,,
2017-03-13,37,3,55,1243,,,,
2017-03-14,42,1,70,1247,,,,
2017-03-15,42,2,68,1258,,,,
2017-03-16,44,1,65,1217,,,,
2017-03-17,32,0,51,1074,,,,
2017-03-18,54,3,113,962,,,,
2017-03-19,57,2,101,1023,,,,
2017-03-20,32,1,57,1036,,,,
2017-03-21,31,2,61,1113,,,,
2017-03-22,47,2,72,1040,,,,
2017-03-23,54,1,90,1029,,,,
2017-03-24,45,0,81,940,,,,
2017-03-25,68,5,119,965,,,,
2017-03-26,68,3,119,954,,,,
2017-03-27,33,1,52,1043,,,,
2017-03-28,31,0,52,1045,,,,
2017-03-29,53,0,110,1039,,,,
2017-03-30,46,4,79,1031,,,,
2017-03-31,66,2,109,1078,,,,
2017-04-01,65,0,126,1085,,,,
2017-04-02,45,1,81,1098,,,,
2017-04-03,32,0,53,1139,,,,
2017-04-04,34,1,60,1140,,,,
2017-04-05,67,0,122,1132,,,,
2017-04-06,69,0,114,1194,,,,
2017-04-07,44,4,61,1190,,,,
2017-04-08,60,2,97,1182,,,,
2017-04-09,50,1,100,1188,,,,
2017-04-10,34,0,53,1211,,,,
2017-04-11,37,2,63,1227,,,,
2017-04-12,41,2,63,1218,,,,
2017-04-13,40,0,63,1174,,,,
2017-04-14,39,2,64,1184,,,,
2017-04-15,56,1,92,1180,,,,
2017-04-16,54,3,99,1186,,,,
2017-04-17,62,0,105,1205,,,,
2017-04-18,53,0,77,1218,,,,
2017-04-19,46,1,69,1226,,,,
2017-04-20,42,1,69,1254,,,,
2017-04-21,45,0,75,1255,,,,
2017-04-22,50,2,88,1250,,,,
2017-04-23,51,3,83,1248,,,,
2017-04-24,29,2,43,1250,,,,
2017-04-25,37,4,61,1263,,,,
2017-04-26,46,0,73,1287,,,,
2017-04-27,48,1,84,1331,,,,
2017-04-28,41,0,85,1321,,,,
2017-04-29,62,2,99,1328,,,,
2017-04-30,45,0,79,1350,,,,
2017-05-01,47,0,88,1408,,,,
2017-05-02,31,1,36,1442,,,,
2017-05-03,53,1,91,1486,,,,
2017-05-04,44,3,76,1499,,,,
2017-05-05,45,2,86,1506,,,,
2017-05-06,54,4,86,1548,,,,
2017-05-07,41,0,72,1558,,,,
2017-05-08,36,0,68,1633,,,,
2017-05-09,39,1,50,1700,,,,
2017-05-10,39,1,62,1747,,,,
2017-05-11,41,2,66,1809,,,,
2017-05-12,46,0,77,1701,,,,
2017-05-13,62,2,104,1752,,,,
2017-05-14,52,0,95,1768,,,,
2017-05-15,42,1,67,1696,,,,
2017-05-16,41,3,54,1716,,,,
2017-05-17,35,0,68,1804,,,,
2017-05-18,52,2,88,1889,,,,
2017-05-19,43,1,71,1973,,,,
2017-05-20,50,0,87,2043,,,,
2017-05-21,58,1,109,2054,,,,
2017-05-22,25,1,40,2109,,,,
2017-05-23,49,0,71,2293,,,,
2017-05-24,43,2,62,2448,,,,
2017-05-25,28,2,37,2367,,,,
2017-05-26,49,3,72,2262,,,,
2017-05-27,49,1,78,2083,,,,
2017-05-28,57,0,87,2219,,,,
2017-05-29,39,0,68,2286,,,,
2017-05-30,28,0,49,2168,,,,
2017-05-31,38,1,60,2329,,,,
2017-06-01,26,0,47,2436,,,,
2017-06-02,39,1,72,2514,,,,
2017-06-03,42,1,83,2563,,,,
2017-06-04,42,1,76,2556,,,,
2017-06-05,35,0,62,2722,,,,
2017-06-06,73,1,145,2903,,,,
2017-06-07,55,2,90,2716,,,,
2017-06-08,35,0,62,2824,,,,
2017-06-09,40,0,74,2817,,,,
2017-06-10,60,4,98,2937,,,,
2017-06-11,52,1,77,3014,,,,
2017-06-12,31,1,43,2701,,,,
2017-06-13,44,2,74,2736,,,,
2017-06-14,36,0,61,2503,,,,
2017-06-15,41,1,71,2444,,,,
2017-06-16,33,3,63,2514,,,,
2017-06-17,47,0,68,2684,,,,
2017-06-18,54,1,84,2577,,,,
2017-06-19,30,1,39,2620,,,,
2017-06-20,47,0,90,2778,,,,
2017-06-21,43,0,82,2717,,,,
2017-06-22,46,0,74,2725,,,,
2017-06-23,50,1,80,2738,,,,
2017-06-24,58,0,106,2618,,,,
2017-06-25,38,1,71,2607,,,,
2017-06-26,43,0,67,2488,,,,
2017-06-27,46,1,75,2531,,,,
2017-06-28,35,0,45,2575,,,,
2017-06-29,39,2,58,2562,,,,
2017-06-30,50,0,73,2491,,,,
2017-07-01,55,0,98,2440,,,,
2017-07-02,77,2,145,2519,,,,
2017-07-03,32,3,45,2577,,,,
2017-07-04,41,1,61,2611,,,,
2017-07-05,34,1,58,2607,,,,
2017-07-06,43,0,68,2613,,,,
2017-07-07,45,1,78,2509,,,,
2017-07-08,80,1,142,2563,,,,
2017-07-09,48,0,88,2519,,,,
2017-07-10,50,4,85,2364,,,,
2017-07-11,37,1,57,2354,,,,
2017-07-12,37,1,58,2387,,,,
2017-07-13,42,0,72,2364,,,,
2017-07-14,32,1,42,2229,,,,
2017-07-15,71,2,131,2033,,,,
2017-07-16,50,5,89,1927,,,,
2017-07-17,35,0,60,2181,,,,
2017-07-18,32,1,51,2304,,,,
2017-07-19,36,1,56,2275,,,,
2017-07-20,39,0,57,2767,,,,
2017-07-21,46,1,92,2658,,,,
2017-07-22,55,1,113,2802,,,,
2017-07-23,49,1,88,2732,,,,
2017-07-24,39,1,57,2751,,,,
2017-07-25,47,2,69,2564,,,,
2017-07-26,48,2,71,2507,,,,
2017-07-27,47,0,65,2649,,,,
2017-07-28,53,1,100,2799,,,,
2017-07-29,70,2,134,2720,,,,
2017-07-30,45,0,84,2740,,,,
2017-07-31,47,2,91,2871,,,,
2017-08-01,40,2,71,2738,,,,
2017-08-02,35,0,55,2698,,,,
2017-08-03,40,0,65,2777,,,,
2017-08-04,36,0,64,2846,,,,
2017-08-05,42,1,96,3237,,,,
2017-08-06,49,1,103,3190,,,,
2017-08-07,47,2,101,3357,,,,
2017-08-08,26,1,29,3410,,,,
2017-08-09,61,0,92,3331,,,,
2017-08-10,50,0,85,3368,,,,
2017-08-11,53,0,79,3563,,,,
2017-08-12,55,0,83,3800,,,,
2017-08-13,53,3,96,4023,,,,
2017-08-14,44,1,89,4176,,,,
2017-08-15,73,0,126,4149,,,,
2017-08-16,33,1,45,4263,,,,
2017-08-17,42,1,68,4287,,,,
2017-08-18,42,0,81,4098,,,,
2017-08-19,47,0,85,4115,,,,
2017-08-20,78,2,145,4001,,,,
2017-08-21,49,0,83,3935,,,,
2017-08-22,40,1,65,4008,,,,
2017-08-23,41,0,68,4069,,,,
2017-08-24,52,0,85,4167,,,,
2017-08-25,49,0,77,4200,,,,
2017-08-26,54,1,88,4124,,,,
2017-08-27,57,1,112,4116,,,,
2017-08-28,45,3,87,4216,,,,
2017-08-29,40,2,67,4394,,,,
2017-08-30,31,1,46,4554,,,,
2017-08-31,39,0,59,4703,,,,
2017-09-01,46,3,62,4863,,,,
2017-09-02,66,3,118,4557,,,,
2017-09-03,49,1,76,4632,,,,
2017-09-04,23,1,35,4317,,,,
2017-09-05,47,1,62,4448,,,,
2017-09-06,40,0,71,4592,,,,
2017-09-07,46,2,76,4585,,,,
2017-09-08,44,0,70,4285,,,,
2017-09-09,54,4,98,4246,,,,
2017-09-10,44,1,87,4133,,,,
2017-09-11,39,1,64,4165,,,,
2017-09-12,23,1,38,4131,,,,
2017-09-13,33,1,54,3884,,,,
2017-09-14,34,0,57,3101,,,,
2017-09-15,40,1,59,3588,,,,
2017-09-16,55,3,97,3606,,,,
2017-09-17,61,1,113,3553,,,,
2017-09-18,39,2,62,4012,,,,
2017-09-19,39,0,65,3899,,,,
2017-09-20,50,0,88,3858,,,,
2017-09-21,39,1,58,3628,,,,
2017-09-22,48,2,81,3622,,,,
2017-09-23,56,2,97,3763,,,,
2017-09-24,38,0,64,3672,,,,
2017-09-25,34,2,46,3867,,,,
2017-09-26,47,2,64,3853,,,,
2017-09-27,51,1,75,4134,,,,
2017-09-28,33,2,44,4135,,,,
2017-09-29,49,0,81,4130,,,,
2017-09-30,53,1,100,4298,,,,
2017-10-01,99,1,192,4348,,,,
2017-10-02,70,1,116,4383,,,,
2017-10-03,37,1,74,4319,,,,
2017-10-04,42,1,77,4231,,,,
2017-10-05,42,0,85,4290,,,,
2017-10-06,44,1,75,4348,,,,
2017-10-07,34,0,66,4405,,,,
2017-10-08,29,1,46,4562,,,,
2017-10-09,27,0,44,4759,,,,
2017-10-10,44,1,68,4769,,,,
2017-10-11,35,0,57,4808,,,,
2017-10-12,33,1,60,5332,,,,
2017-10-13,35,0,60,5610,,,,
2017-10-14,41,0,64,5679,,,,
2017-10-15,45,2,96,5684,,,,
2017-10-16,29,0,42,5729,,,,
2017-10-17,28,1,60,5644,,,,
2017-10-18,35,2,52,5593,,,,
2017-10-19,41,2,71,5696,,,,
2017-10-20,49,1,74,5953,,,,
2017-10-21,73,2,134,6044,,,,
2017-10-22,52,2,117,6003,,,,
2017-10-23,43,0,83,5960,,,,
2017-10-24,40,1,64,5550,,,,
2017-10-25,41,2,62,5705,,,,
2017-10-26,46,0,78,5883,,,,
2017-10-27,40,1,81,5776,,,,
2017-10-28,69,0,136,5734,,,,
2017-10-29,46,0,85,6124,,,,
2017-10-30,40,1,64,6104,,,,
2017-10-31,34,1,65,6369,,,,
2017-11-01,55,1,82,6715,,,,
2017-11-02,37,1,61,7060,,,,
2017-11-03,55,1,91,7235,,,,
2017-11-04,56,0,97,7391,,,,
2017-11-05,39,1,81,7416,,,,
2017-11-06,33,0,60,7103,,,,
2017-11-07,45,0,63,7167,,,,
2017-11-08,39,0,76,7462,,,,
2017-11-09,40,0,57,7186,,,,
2017-11-10,44,1,74,6657,,,,
2017-11-11,54,0,109,6365,,,,
2017-11-12,54,2,124,5867,,,,
2017-11-13,31,1,51,6423,,,,
2017-11-14,37,1,74,6652,,,,
2017-11-15,39,1,63,7298,,,,
2017-11-16,42,2,61,7815,,,,
2017-11-17,64,1,130,7784,,,,
2017-11-18,62,1,121,7828,,,,
2017-11-19,54,1,106,8011,,,,
2017-11-20,36,0,76,8221,,,,
2017-11-21,41,0,70,8114,,,,
2017-11-22,49,1,89,8257,,,,
2017-11-23,48,1,70,8118,,,,
2017-11-24,61,0,91,8278,,,,
2017-11-25,75,0,133,8743,,,,
2017-11-26,52,2,88,9343,,,,
2017-11-27,37,0,69,9831,,,,
2017-11-28,35,0,56,10257,,,,
2017-11-29,36,0,80,9876,,,,
2017-11-30,48,0,72,10406,,,,
2017-12-01,61,1,102,10996,,,,
2017-12-02,53,1,106,11163,,,,
2017-12-03,36,0,71,11257,,,,
2017-12-04,35,0,65,11635,,,,
2017-12-05,36,1,66,12174,,,,
2017-12-06,45,1,73,13876,,,,
2017-12-07,51,2,83,18491,,,,
2017-12-08,42,4,69,16908,,,,
2017-12-09,63,4,109,15266,,,,
2017-12-10,72,0,130,15809,,,,
2017-12-11,31,0,52,17107,,,,
2017-12-12,33,1,70,17250,,,,
2017-12-13,47,0,72,16525,,,,
2017-12-14,44,1,76,16865,,,,
2017-12-15,47,0,87,17979,,,,
2017-12-16,79,0,139,19665,,,,
2017-12-17,67,0,133,19424,,,,
2017-12-18,27,0,47,19188,,,,
2017-12-19,34,0,64,18174,,,,
2017-12-20,49,0,92,17060,,,,
2017-12-21,54,1,93,16355,,,,
2017-12-22,70,0,120,14085,,,,
2017-12-23,64,1,141,15242,,,,
2017-12-24,52,0,100,14451,,,,
2017-12-25,30,0,46,14303,,,,
2017-12-26,41,2,73,16617,,,,
2017-12-27,37,2,59,16373,,,,
2017-12-28,53,1,81,15068,,,,
2017-12-29,61,2,111,15097,,,,
2017-12-30,61,0,108,13620,,,,
2017-12-31,42,0,78,14840,,,,
2018-01-01,53,1,110,14094,,,,
2018-01-02,32,1,56,15322,,,,
2018-01-03,20,0,30,15584,,,,
2018-01-04,31,0,55,15976,,,,
2018-01-05,28,1,57,18337,,,,
2018-01-06,50,3,84,18344,,,,
2018-01-07,39,2,67,17040,,,,
2018-01-08,43,0,73,15900,,,,
2018-01-09,43,0,72,15605,,,,
2018-01-10,55,2,85,15509,,,,
2018-01-11,58,1,103,14051,,,,
2018-01-12,41,0,75,14759,,,,
2018-01-13,63,1,132,15193,,,,
2018-01-14,52,0,97,14477,,,,
2018-01-15,45,0,68,14412,,,,
2018-01-16,46,0,88,11724,,,,
2018-01-17,63,1,105,11415,,,,
2018-01-18,42,1,75,11569,,,,
2018-01-19,45,1,102,11758,,,,
2018-01-20,64,0,134,13260,,,,
2018-01-21,47,2,77,11704,,,,
2018-01-22,44,2,68,10992,,,,
2018-01-23,30,0,44,10894,,,,
2018-01-24,33,0,64,11277,,,,
2018-01-25,46,1,78,11225,,,,
2018-01-26,41,0,69,11045,,,,
2018-01-27,46,0,96,11456,,,,
2018-01-28,47,1,88,11666,,,,
2018-01-29,32,1,59,11158,,,,
2018-01-30,57,2,98,11095,,,,
2018-01-31,53,1,81,9990,,,,
2018-02-01,49,6,80,10114,,,,
2018-02-02,50,0,72,9071,,,,
2018-02-03,73,4,125,8830,,,,
2018-02-04,65,0,132,8995,,,,
2018-02-05,36,0,59,8316,,,,
2018-02-06,44,1,67,6852,,,,
2018-02-07,44,1,74,7711,,,,
2018-02-08,58,0,99,7612,,,,
2018-02-09,53,0,76,8209,,,,
2018-02-10,60,2,113,8651,,,,
2018-02-11,61,2,116,8575,,,,
2018-02-12,43,1,74,8169,,,,
2018-02-13,53,1,96,8911,,,,
2018-02-14,52,0,91,8518,,,,
2018-02-15,60,2,111,9428,,,,
2018-02-16,32,0,91,10113,,,,
2018-02-17,41,0,89,10155,,,,
2018-02-18,33,1,69,11007,,,,
2018-02-19,31,1,57,10523,,,,
2018-02-20,35,1,63,11103,,,,
2018-02-21,36,1,66,11502,,,,
2018-02-22,63,1,106,9974,,,,
2018-02-23,51,2,93,10033,,,,
2018-02-24,56,1,100,10302,,,,
2018-02-25,35,5,71,9743,,,,
2018-02-26,27,0,41,9700,,,,
2018-02-27,48,0,79,10356,,,,
2018-02-28,89,0,134,10709,,,,
2018-03-01,66,1,143,10347,,,,
2018-03-02,37,0,63,10860,,,,
2018-03-03,53,2,101,11098,,,,
2018-03-04,43,0,83,11356,,,,
2018-03-05,38,0,73,11287,,,,
2018-03-06,44,0,74,11526,,,,
2018-03-07,50,0,88,10728,,,,
2018-03-08,47,0,78,10000,,,,
2018-03-09,38,1,54,9421,,,,
2018-03-10,64,1,113,9276,,,,
2018-03-11,40,1,83,8891,,,,
2018-03-12,29,0,50,9512,,,,
2018-03-13,36,1,46,9233,,,,
2018-03-14,45,0,82,9217,,,,
2018-03-15,72,2,128,8307,,,,
2018-03-16,48,1,71,8359,,,,
2018-03-17,50,1,110,8520,,,,
2018-03-18,59,3,98,8063,,,,
2018-03-19,45,2,68,8218,,,,
2018-03-20,35,0,66,8641,,,,
2018-03-21,50,0,76,8927,,,,
2018-03-22,42,1,76,8970,,,,
2018-03-23,39,0,56,8736,,,,
2018-03-24,42,1,68,8825,,,,
2018-03-25,43,0,87,8621,,,,
2018-03-26,32,0,42,8479,,,,
2018-03-27,36,1,57,8186,,,,
2018-03-28,38,0,65,7837,,,,
2018-03-29,41,1,61,7931,,,,
2018-03-30,51,0,100,7127,,,,
2018-03-31,58,4,109,6897,,,,
2018-04-01,57,1,96,6975,,,,
2018-04-02,41,0,76,6837,,,,
2018-04-03,40,1,58,7080,,,,
2018-04-04,55,2,96,7464,,,,
2018-04-05,62,2,106,6845,,,,
2018-04-06,74,0,129,6855,,,,
2018-04-07,72,0,136,6629,,,,
2018-04-08,63,1,119,6884,,,,
2018-04-09,34,0,60,6985,,,,
2018-04-10,40,1,64,6778,,,,
2018-04-11,48,0,82,6829,,,,
2018-04-12,48,0,73,6925,,,,
2018-04-13,57,0,85,7836,,,,
2018-04-14,68,1,118,7846,,,,
2018-04-15,57,1,101,7898,,,,
2018-04-16,37,0,58,8258,,,,
2018-04-17,37,0,57,8031,,,,
2018-04-18,31,0,45,7874,,,,
2018-04-19,31,0,50,8097,,,,
2018-04-20,53,1,78,8277,,,,
2018-04-21,62,3,113,8499,,,,
2018-04-22,66,1,126,8878,,,,
2018-04-23,59,2,88,8769,,,,
2018-04-24,48,0,70,8881,,,,
2018-04-25,33,0,50,9716,,,,
2018-04-26,31,0,49,8825,,,,
2018-04-27,44,1,58,9222,,,,
2018-04-28,60,1,109,8940,,,,
2018-04-29,53,1,109,9250,,,,
2018-04-30,36,1,52,9326,,,,
2018-05-01,44,1,65,9198,,,,
2018-05-02,50,0,75,9024,,,,
2018-05-03,53,1,88,9123,,,,
2018-05-04,36,0,65,9551,,,,
2018-05-05,69,2,133,9635,,,,
2018-05-06,52,0,114,9766,,,,
2018-05-07,42,2,72,9584,,,,
2018-05-08,30,0,47,9308,,,,
2018-05-09,25,3,42,9150,,,,
2018-05-10,39,1,61,9249,,,,
2018-05-11,37,0,61,8970,,,,
2018-05-12,77,0,144,8406,,,,
2018-05-13,53,2,92,8481,,,,
2018-05-14,35,1,65,8684,,,,
2018-05-15,37,2,56,8697,,,,
2018-05-16,49,0,76,8473,,,,
2018-05-17,64,1,98,8343,,,,
2018-05-18,50,0,88,8056,,,,
2018-05-19,69,0,111,8203,,,,
2018-05-20,53,0,98,8181,,,,
2018-05-21,33,1,63,8443,,,,
2018-05-22,57,2,105,8355,,,,
2018-05-23,28,1,44,8009,,,,
2018-05-24,33,0,49,7556,,,,
2018-05-25,36,0,51,7563,,,,
2018-05-26,63,0,91,7472,,,,
2018-05-27,50,0,86,7329,,,,
2018-05-28,33,0,42,7327,,,,
2018-05-29,30,0,45,7111,,,,
2018-05-30,47,1,80,7451,,,,
2018-05-31,48,2,81,7381,,,,
2018-06-01,42,2,60,7460,,,,
2018-06-02,51,1,81,7487,,,,
2018-06-03,49,1,93,7568,,,,
2018-06-04,28,0,38,7640,,,,
2018-06-05,39,0,58,7464,,,,
2018-06-06,59,1,110,7569,,,,
2018-06-07,32,2,41,7606,,,,
2018-06-08,40,0,59,7614,,,,
2018-06-09,52,2,86,7561,,,,
2018-06-10,37,0,76,7415,,,,
2018-06-11,55,1,90,6767,,,,
2018-06-12,24,0,33,6880,,,,
2018-06-13,42,1,74,6582,,,,
2018-06-14,42,0,66,6334,,,,
2018-06-15,37,1,53,6645,,,,
2018-06-16,35,0,63,6407,,,,
2018-06-17,36,0,61,6479,,,,
2018-06-18,25,0,44,6419,,,,
2018-06-19,28,0,42,6678,,,,
2018-06-20,39,0,48,6709,,,,
2018-06-21,38,1,77,6714,,,,
2018-06-22,46,2,67,6691,,,,
2018-06-23,40,0,78,6089,,,,
2018-06-24,47,0,90,6169,,,,
2018-06-25,38,0,72,6160,,,,
2018-06-26,51,2,87,6242,,,,
2018-06-27,45,0,80,6070,,,,
2018-06-28,38,3,63,6117,,,,
2018-06-29,43,0,77,5880,,,,
2018-06-30,44,0,79,6182,,,,
2018-07-01,79,0,132,6366,,,,
2018-07-02,69,0,119,6313,,,,
2018-07-03,46,1,74,6596,,,,
2018-07-04,32,1,43,6498,,,,
2018-07-05,48,0,79,6563,,,,
2018-07-06,42,0,72,6538,,,,
2018-07-07,66,0,129,6603,,,,
2018-07-08,40,0,77,6760,,,,
2018-07-09,52,1,78,6701,,,,
2018-07-10,36,1,65,6648,,,,
2018-07-11,28,0,48,6303,,,,
2018-07-12,39,3,57,6373,,,,
2018-07-13,37,1,61,6231,,,,
2018-07-14,41,1,81,6248,,,,
2018-07-15,42,0,91,6246,,,,
2018-07-16,25,1,38,6350,,,,
2018-07-17,33,0,51,6742,,,,
2018-07-18,43,0,75,7303,,,,
2018-07-19,33,2,62,7335,,,,
2018-07-20,39,0,59,7443,,,,
2018-07-21,58,2,108,7332,,,,
2018-07-22,42,0,74,7379,,,,
2018-07-23,38,1,68,7396,,,,
2018-07-24,26,0,43,7705,,,,
2018-07-25,46,2,76,8422,,,,
2018-07-26,39,1,62,8145,,,,
2018-07-27,48,1,97,7929,,,,
2018-07-28,60,3,137,8145,,,,
2018-07-29,47,1,81,8192,,,,
2018-07-30,31,1,50,8198,,,,
2018-07-31,37,2,63,8186,,,,
2018-08-01,43,1,94,7738,,,,
2018-08-02,48,3,91,7612,,,,
2018-08-03,33,0,68,7541,,,,
2018-08-04,40,3,73,7412,,,,
2018-08-05,45,2,75,7009,,,,
2018-08-06,21,0,45,7037,,,,
2018-08-07,33,1,47,6926,,,,
2018-08-08,23,0,45,6712,,,,
2018-08-09,39,1,60,6260,,,,
2018-08-10,36,0,66,6531,,,,
2018-08-11,38,3,74,6167,,,,
2018-08-12,42,1,71,6205,,,,
2018-08-13,38,1,55,6318,,,,
2018-08-14,35,0,64,6284,,,,
2018-08-15,49,0,97,6212,,,,
2018-08-16,31,0,56,6268,,,,
2018-08-17,44,1,82,6309,,,,
2018-08-18,49,0,84,6567,,,,
2018-08-19,49,2,102,6382,,,,
2018-08-20,27,2,66,6475,,,,
2018-08-21,37,1,53,6243,,,,
2018-08-22,51,1,88,6467,,,,
2018-08-23,39,0,54,6337,,,,
2018-08-24,56,0,93,6521,,,,
2018-08-25,53,0,92,6684,,,,
2018-08-26,52,2,86,6736,,,,
2018-08-27,50,2,79,6728,,,,
2018-08-28,43,1,59,6911,,,,
2018-08-29,52,0,87,7076,,,,
2018-08-30,50,0,92,7047,,,,
2018-08-31,54,2,91,7024,,,,
2018-09-01,56,1,103,7028,,,,
2018-09-02,40,4,75,7211,,,,
2018-09-03,50,2,79,7305,,,,
2018-09-04,41,1,87,7261,,,,
2018-09-05,30,0,52,7359,,,,
2018-09-06,31,2,45,6765,,,,
2018-09-07,33,1,43,6498,,,,
2018-09-08,46,0,70,6398,,,,
2018-09-09,44,0,80,6181,,,,
2018-09-10,44,0,72,6261,,,,
2018-09-11,21,0,41,6308,,,,
2018-09-12,45,1,71,6279,,,,
2018-09-13,40,0,58,6331,,,,
2018-09-14,72,3,118,6486,,,,
2018-09-15,50,2,77,6500,,,,
2018-09-16,59,3,96,6530,,,,
2018-09-17,31,0,44,6506,,,,
2018-09-18,38,1,49,6250,,,,
2018-09-19,53,1,83,6347,,,,
2018-09-20,54,0,96,6384,,,,
2018-09-21,65,2,104,6492,,,,
2018-09-22,60,0,108,6754,,,,
2018-09-23,37,0,80,6747,,,,
2018-09-24,48,1,92,6711,,,,
2018-09-25,47,0,113,6596,,,,
2018-09-26,50,0,94,6441,,,,
2018-09-27,37,2,54,6463,,,,
2018-09-28,35,0,63,6705,,,,
2018-09-29,47,0,100,6635,,,,
2018-09-30,42,0,91,6606,,,,
2018-10-01,25,0,50,6626,,,,
2018-10-02,47,1,75,6599,,,,
2018-10-03,45,3,73,6525,,,,
2018-10-04,42,1,73,6499,,,,
2018-10-05,73,1,121,6579,,,,
2018-10-06,90,2,162,6621,,,,
2018-10-07,56,1,98,6589,,,,
2018-10-08,31,1,61,6585,,,,
2018-10-09,43,0,67,6653,,,,
2018-10-10,34,1,46,6634,,,,
2018-10-11,33,0,49,6582,,,,
2018-10-12,44,1,74,6234,,,,
2018-10-13,49,1,92,6286,,,,
2018-10-14,42,2,78,6315,,,,
2018-10-15,25,1,46,6329,,,,
2018-10-16,38,1,54,6660,,,,
2018-10-17,28,0,44,6635,,,,
2018-10-18,38,0,55,6636,,,,
2018-10-19,51,0,84,6518,,,,
2018-10-20,57,0,109,6484,,,,
2018-10-21,54,1,101,6533,,,,
2018-10-22,25,0,37,6530,,,,
2018-10-23,32,0,45,6513,,,,
2018-10-24,31,1,52,6473,,,,
2018-10-25,28,2,42,6481,,,,
2018-10-26,57,1,90,6458,,,,
2018-10-27,64,0,107,6469,,,,
2018-10-28,63,2,131,6457,,,,
2018-10-29,36,0,54,6481,,,,
2018-10-30,44,2,72,6293,,,,
2018-10-31,42,1,68,6332,,,,
2018-11-01,27,0,44,6367,,,,
2018-11-02,41,1,69,6380,,,,
2018-11-03,32,0,70,6425,,,,
2018-11-04,47,0,92,6388,,,,
2018-11-05,31,1,42,6351,,,,
2018-11-06,27,0,50,6415,,,,
2018-11-07,46,1,102,6475,,,,
2018-11-08,73,0,118,6575,,,,
2018-11-09,33,0,60,6490,,,,
2018-11-10,35,1,64,6414,,,,
2018-11-11,49,2,85,6430,,,,
2018-11-12,24,1,45,6434,,,,
